cost_center,ccs,address,city,latitude,longitude,franchise,franchise_brand,display_brand,op_status,division_name,tactic_division_name,distance,country,url,services
6002055,0,503 OLD SAMBRO ROAD,HALIFAX,44.5940600,-63.6388340,0,,Couche-Tard,OPEN,quebec,quebec,494.6398990078247,CA,/store-locator/CA/halifax/503-old-sambro-road/6002055,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002514,0,173 HERRING COVE ROAD,H.R.M. (HALIFAX),44.6259900,-63.6173240,0,,Couche-Tard,OPEN,quebec,quebec,495.1487831167911,CA,/store-locator/CA/h-r-m-halifax/173-herring-cove-road/6002514,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002085,0,248 HIGHWAY #214,ELMSDALE,44.9750300,-63.5077650,0,,Couche-Tard,OPEN,quebec,quebec,495.18388841887776,CA,/store-locator/CA/elmsdale/248-highway-214/6002085,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002057,0,6515 QUINPOOL RD,HALIFAX,44.6438060,-63.6035920,0,,Couche-Tard,OPEN,quebec,quebec,495.5212026034878,CA,/store-locator/CA/halifax/6515-quinpool-rd/6002057,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002516,0,10 HIGHFIELD PARK DRIVE,DARTMOUTH,44.6910970,-63.5847140,0,,Couche-Tard,OPEN,quebec,quebec,495.6658524328639,CA,/store-locator/CA/dartmouth/10-highfield-park-drive/6002516,"[{'name': 'car_wash', 'display_name': 'Car Wash', 'icon': 'car_wash'}, {'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002054,0,2499 ROBIE ST,HALIFAX,44.6530900,-63.5932670,0,,Couche-Tard,OPEN,quebec,quebec,495.8711225841099,CA,/store-locator/CA/halifax/2499-robie-st/6002054,"[{'name': 'car_wash', 'display_name': 'Car Wash', 'icon': 'car_wash'}, {'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002518,0,220 VICTORIA RD.,H.R.M.(DARTMOUTH),44.6774370,-63.5801700,0,,Couche-Tard,OPEN,quebec,quebec,496.1100069400929,CA,/store-locator/CA/h-r-m-dartmouth/220-victoria-rd/6002518,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002511,0,229 COUNTRYVIEW DRIVE,DARTMOUTH,44.7067400,-63.5639460,0,,Couche-Tard,OPEN,quebec,quebec,496.42711060057724,CA,/store-locator/CA/dartmouth/229-countryview-drive/6002511,"[{'name': 'car_wash', 'display_name': 'Car Wash', 'icon': 'car_wash'}, {'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002515,0,5450 INGLIS STREET,HALIFAX,44.6353530,-63.5714460,0,,Couche-Tard,OPEN,quebec,quebec,497.2315321648787,CA,/store-locator/CA/halifax/5450-inglis-street/6002515,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002069,0,200 WAVERLY BLVD,DARTMOUTH,44.6927640,-63.5456300,0,,Couche-Tard,OPEN,quebec,quebec,497.54677771396564,CA,/store-locator/CA/dartmouth/200-waverly-blvd/6002069,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002512,0,219 PLEASANT STREET,H.R.M. (DARTMOUTH),44.6592750,-63.5504500,0,,Couche-Tard,OPEN,quebec,quebec,497.8591464079282,CA,/store-locator/CA/h-r-m-dartmouth/219-pleasant-street/6002512,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002517,0,581 PORTLAND STREET,H.R.M.(DARTMOUTH),44.6714100,-63.5331890,0,,Couche-Tard,OPEN,quebec,quebec,498.50219814665735,CA,/store-locator/CA/h-r-m-dartmouth/581-portland-street/6002517,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002510,0,575  MAIN STREET,DARTMOUTH,44.6939130,-63.5011390,0,,Couche-Tard,OPEN,quebec,quebec,499.7001662836337,CA,/store-locator/CA/dartmouth/575-main-street/6002510,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002084,0,7 ROBIE STREET,TRURO,45.3679770,-63.3178300,0,,Couche-Tard,OPEN,quebec,quebec,499.7734175630941,CA,/store-locator/CA/truro/7-robie-street/6002084,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002083,0,86 CONNECTOR ROAD,TRURO,45.3496130,-63.3108390,0,,Couche-Tard,OPEN,quebec,quebec,500.2992874711863,CA,/store-locator/CA/truro/86-connector-road/6002083,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002068,0,1207 COLE HARBOUR ROAD,COLE HARBOUR,44.6730400,-63.4810830,0,,Couche-Tard,OPEN,quebec,quebec,501.01939004291677,CA,/store-locator/CA/cole-harbour/1207-cole-harbour-road/6002068,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002521,0,141 WILLOW STREET,TRURO,45.3606400,-63.2890960,0,,Couche-Tard,OPEN,quebec,quebec,501.2424651062203,CA,/store-locator/CA/truro/141-willow-street/6002521,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002063,0,72 COW BAY ROAD,HALIFAX,44.6128850,-63.4901720,0,,Couche-Tard,OPEN,quebec,quebec,501.57756489422815,CA,/store-locator/CA/halifax/72-cow-bay-road/6002063,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002509,0,30 MAIN STREET,BIBLE HILL (TRURO),45.3690000,-63.2722930,0,,Couche-Tard,OPEN,quebec,quebec,501.9735213427487,CA,/store-locator/CA/bible-hill-truro/30-main-street/6002509,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002115,0,76 PETERS RD,CHARLOTTETOWN,46.2522130,-63.1210220,0,,Couche-Tard,OPEN,quebec,quebec,503.93668137861573,CA,/store-locator/CA/charlottetown/76-peters-rd/6002115,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002505,0,154 ST.PETER'S ROAD,SHERWOOD,46.2607800,-63.1183560,0,,Couche-Tard,OPEN,quebec,quebec,504.0471293531357,CA,/store-locator/CA/sherwood/154-st-peter-s-road/6002505,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002116,0,8 RIVERSIDE DRIVE,CHARLOTTETOWN,46.2438300,-63.1127120,0,,Couche-Tard,OPEN,quebec,quebec,504.3482981098148,CA,/store-locator/CA/charlottetown/8-riverside-drive/6002116,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002519,0,5204 HIGHWAY 7,PORTERS  LAKE,44.7441370,-63.2850060,0,,Couche-Tard,OPEN,quebec,quebec,509.44960572167736,CA,/store-locator/CA/porters-lake/5204-highway-7/6002519,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'pastries', 'display_name': 'Pastries', 'icon': 'pastries'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002076,0,2500 OLD TRURO HWY,WESTVILLE,45.5765880,-62.7259740,0,,Couche-Tard,OPEN,quebec,quebec,526.5043085750842,CA,/store-locator/CA/westville/2500-old-truro-hwy/6002076,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002075,0,5197 EAST RIVER ROAD,NEW GLASGOW,45.5675600,-62.6448140,0,,Couche-Tard,OPEN,quebec,quebec,530.5089535896914,CA,/store-locator/CA/new-glasgow/5197-east-river-road/6002075,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002507,0,3084 HWY 104,ANTIGONISH,45.6134530,-62.0094580,0,,Couche-Tard,OPEN,quebec,quebec,560.8225655557652,CA,/store-locator/CA/antigonish/3084-hwy-104/6002507,"[{'name': 'car_wash', 'display_name': 'Car Wash', 'icon': 'car_wash'}, {'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002508,0,308 MAIN STREET,ANTIGONISH,45.6226460,-61.9928330,0,,Couche-Tard,OPEN,quebec,quebec,561.5435153187593,CA,/store-locator/CA/antigonish/308-main-street/6002508,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}]"
6002074,0,13239 ROUTE 104,AULDS COVE,45.6488040,-61.4393930,0,,Couche-Tard,OPEN,quebec,quebec,588.0432832242748,CA,/store-locator/CA/aulds-cove/13239-route-104/6002074,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'fresh_food_fast', 'display_name': 'Fresh Food Fast', 'icon': 'food'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002123,0,8250 SHORE ROAD,BADDECK,46.0876430,-60.7804820,0,,Couche-Tard,OPEN,quebec,quebec,616.2593959014024,CA,/store-locator/CA/baddeck/8250-shore-road/6002123,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002077,0,183 COMMERCIAL ST,NORTH SYDNEY,46.2064060,-60.2518890,0,,Couche-Tard,OPEN,quebec,quebec,640.7388663230299,CA,/store-locator/CA/north-sydney/183-commercial-st/6002077,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002081,0,1948 KINGS ROAD,SYDNEY,46.0874750,-60.2530760,0,,Couche-Tard,OPEN,quebec,quebec,641.4847153287516,CA,/store-locator/CA/sydney/1948-kings-road/6002081,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002080,0,565 GEORGE ST,SYDNEY,46.1353720,-60.1911420,0,,Couche-Tard,OPEN,quebec,quebec,644.107767454957,CA,/store-locator/CA/sydney/565-george-st/6002080,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'fresh_food_fast', 'display_name': 'Fresh Food Fast', 'icon': 'food'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002130,0,632 MAIN ST.,GLACE BAY,46.1970180,-59.9578730,0,,Couche-Tard,OPEN,quebec,quebec,654.8227436011234,CA,/store-locator/CA/glace-bay/632-main-st/6002130,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002099,0,1 HIGH STREET,PORT AUX BASQUES,47.5900840,-59.1616960,0,,Couche-Tard,OPEN,quebec,quebec,688.7519458295138,CA,/store-locator/CA/port-aux-basques/1-high-street/6002099,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002092,0,5 MILL ROAD,CORNER BROOK,48.9527130,-57.9482750,0,,Couche-Tard,OPEN,quebec,quebec,749.7815421718512,CA,/store-locator/CA/corner-brook/5-mill-road/6002092,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002525,0,95 MT. BERNARD AVE. PO BOX 276,CORNERBROOK,48.9439000,-57.9423600,0,,Couche-Tard,OPEN,quebec,quebec,749.9614139505554,CA,/store-locator/CA/cornerbrook/95-mt-bernard-ave-po-box-276/6002525,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002093,0,8 CONFEDERATION DRIVE,CORNER BROOK,48.9420970,-57.9165200,0,,Couche-Tard,OPEN,quebec,quebec,751.0585257199334,CA,/store-locator/CA/corner-brook/8-confederation-drive/6002093,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
6002094,0,62 TRANS CANADA HIGHWAY,DEER LAKE,49.1882320,-57.4264650,0,,Couche-Tard,OPEN,quebec,quebec,774.1715814175873,CA,/store-locator/CA/deer-lake/62-trans-canada-highway/6002094,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002526,0,41 UNION STREET,GRAND FALLS WINDSOR,48.9324460,-55.6481790,0,,Couche-Tard,OPEN,quebec,quebec,849.3014337112533,CA,/store-locator/CA/grand-falls-windsor/41-union-street/6002526,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002097,0,100 TRANSCANADA HIGHWAY,BISHOPS FALLS,49.0091550,-55.5081100,0,,Couche-Tard,OPEN,quebec,quebec,855.6834158666031,CA,/store-locator/CA/bishops-falls/100-transcanada-highway/6002097,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}, {'name': 'hotdog', 'display_name': 'Hotdog', 'icon': 'hotdog'}]"
6002095,0,104 TRANS CANADA HIGHWAY,GANDER,48.9498430,-54.6169560,0,,Couche-Tard,OPEN,quebec,quebec,894.377566632919,CA,/store-locator/CA/gander/104-trans-canada-highway/6002095,"[{'name': 'gas', 'display_name': 'Gas', 'icon': 'gas'}, {'name': 'diesel', 'display_name': 'Diesel', 'icon': 'diesel'}, {'name': 'public_restrooms', 'display_name': 'Public Restrooms', 'icon': 'public_restrooms'}, {'name': 'coffee', 'display_name': 'Coffee', 'icon': 'coffee'}, {'name': 'froster', 'display_name': 'Froster', 'icon': 'froster'}, {'name': 'sloche', 'display_name': 'Sloche', 'icon': 'sloche'}]"
